,state,location,so2,no2,rspm,spm,date,New Date,year,month
67556,Delhi,Delhi,2.0,45.0,64.0,441.039979757085,9/8/2012,2018-09-08,2018,9
67564,Delhi,Delhi,2.0,60.0,92.0,441.039979757085,9/8/2012,2018-09-08,2018,9
67565,Delhi,Delhi,5.0,128.0,248.0,441.039979757085,9/10/2012,2018-09-10,2018,9
67597,Delhi,Delhi,18.0,118.0,311.0,441.039979757085,9/10/2012,2018-09-10,2018,9
67598,Delhi,Delhi,2.0,20.0,29.0,441.039979757085,9/13/2012,2018-09-13,2018,9
67599,Delhi,Delhi,2.0,23.0,91.0,441.039979757085,9/13/2012,2018-09-13,2018,9
67600,Delhi,Delhi,2.0,21.0,22.0,441.039979757085,9/14/2012,2018-09-14,2018,9
67601,Delhi,Delhi,2.0,26.0,41.0,441.039979757085,9/14/2012,2018-09-14,2018,9
67602,Delhi,Delhi,2.0,42.0,47.0,441.039979757085,9/18/2012,2018-09-18,2018,9
67637,Delhi,Delhi,2.0,61.0,79.0,441.039979757085,9/18/2012,2018-09-18,2018,9
67638,Delhi,Delhi,2.0,34.0,62.0,441.039979757085,9/19/2012,2018-09-19,2018,9
67658,Delhi,Delhi,2.0,60.0,111.0,441.039979757085,9/19/2012,2018-09-19,2018,9
67659,Delhi,Delhi,2.0,44.0,69.0,441.039979757085,9/20/2012,2018-09-20,2018,9
67660,Delhi,Delhi,2.0,66.0,107.0,441.039979757085,9/20/2012,2018-09-20,2018,9
67662,Delhi,Delhi,2.0,75.0,163.0,441.039979757085,9/25/2012,2018-09-25,2018,9
67663,Delhi,Delhi,2.0,69.0,211.0,441.039979757085,9/25/2012,2018-09-25,2018,9
67664,Delhi,Delhi,2.0,80.0,151.0,441.039979757085,9/26/2012,2018-09-26,2018,9
67665,Delhi,Delhi,2.0,58.0,158.0,441.039979757085,9/26/2012,2018-09-26,2018,9
67666,Delhi,Delhi,2.0,86.0,94.0,441.039979757085,9/28/2012,2018-09-28,2018,9
67667,Delhi,Delhi,2.0,67.0,77.0,441.039979757085,9/29/2012,2018-09-29,2018,9
67682,Delhi,Delhi,19.0,95.0,320.0,441.039979757085,10/1/2012,2018-10-01,2018,10
67683,Delhi,Delhi,3.0,88.0,190.0,441.039979757085,10/4/2012,2018-10-04,2018,10
67684,Delhi,Delhi,5.0,96.0,197.0,441.039979757085,10/4/2012,2018-10-04,2018,10
67685,Delhi,Delhi,5.0,43.0,185.0,441.039979757085,10/4/2012,2018-10-04,2018,10
67709,Delhi,Delhi,2.0,60.0,407.0,441.039979757085,10/5/2012,2018-10-05,2018,10
67710,Delhi,Delhi,2.0,68.0,415.0,441.039979757085,10/5/2012,2018-10-05,2018,10
67720,Delhi,Delhi,11.0,132.0,255.0,441.039979757085,10/10/2012,2018-10-10,2018,10
67751,Delhi,Delhi,15.0,110.0,348.0,441.039979757085,10/10/2012,2018-10-10,2018,10
67752,Delhi,Delhi,2.0,98.0,91.0,441.039979757085,10/16/2012,2018-10-16,2018,10
67753,Delhi,Delhi,9.0,95.0,286.0,441.039979757085,10/16/2012,2018-10-16,2018,10
67754,Delhi,Delhi,2.0,91.0,153.0,441.039979757085,10/17/2012,2018-10-17,2018,10
67755,Delhi,Delhi,18.0,84.0,306.0,441.039979757085,10/17/2012,2018-10-17,2018,10
67756,Delhi,Delhi,3.0,87.0,161.0,441.039979757085,10/18/2012,2018-10-18,2018,10
67757,Delhi,Delhi,13.0,110.0,389.0,441.039979757085,10/18/2012,2018-10-18,2018,10
67758,Delhi,Delhi,2.0,141.0,339.0,441.039979757085,10/25/2012,2018-10-25,2018,10
67770,Delhi,Delhi,3.0,119.0,439.0,441.039979757085,10/25/2012,2018-10-25,2018,10
67771,Delhi,Delhi,5.0,189.0,329.0,441.039979757085,10/26/2012,2018-10-26,2018,10
67800,Delhi,Delhi,8.0,126.0,531.0,441.039979757085,10/26/2012,2018-10-26,2018,10
67801,Delhi,Delhi,13.0,153.0,322.0,441.039979757085,10/27/2012,2018-10-27,2018,10
67812,Delhi,Delhi,6.0,120.0,353.0,441.039979757085,10/29/2012,2018-10-29,2018,10
67902,Delhi,Delhi,2.0,159.0,325.0,441.039979757085,10/30/2012,2018-10-30,2018,10
67903,Delhi,Delhi,10.0,81.0,427.0,441.039979757085,11/1/2012,2018-11-01,2018,11
67904,Delhi,Delhi,4.0,79.0,73.0,441.039979757085,11/4/2012,2018-11-04,2018,11
67905,Delhi,Delhi,6.0,95.0,149.0,441.039979757085,11/4/2012,2018-11-04,2018,11
67906,Delhi,Delhi,8.0,89.0,138.0,441.039979757085,11/4/2012,2018-11-04,2018,11
67907,Delhi,Delhi,2.0,81.0,170.0,441.039979757085,11/5/2012,2018-11-05,2018,11
67908,Delhi,Delhi,2.0,104.0,211.0,441.039979757085,11/5/2012,2018-11-05,2018,11
67909,Delhi,Delhi,6.0,117.0,325.0,441.039979757085,11/10/2012,2018-11-10,2018,11
67921,Delhi,Delhi,5.0,87.0,201.0,441.039979757085,11/12/2012,2018-11-12,2018,11
67922,Delhi,Delhi,17.0,71.0,188.0,441.039979757085,11/12/2012,2018-11-12,2018,11
67923,Delhi,Delhi,12.0,128.0,364.0,441.039979757085,11/15/2012,2018-11-15,2018,11
67924,Delhi,Delhi,5.0,116.0,450.0,441.039979757085,11/15/2012,2018-11-15,2018,11
67955,Delhi,Delhi,12.0,136.0,345.0,441.039979757085,11/16/2012,2018-11-16,2018,11
67966,Delhi,Delhi,7.0,108.0,519.0,441.039979757085,11/16/2012,2018-11-16,2018,11
67993,Delhi,Delhi,15.0,109.0,257.0,441.039979757085,11/17/2012,2018-11-17,2018,11
68003,Delhi,Delhi,7.0,91.0,361.0,441.039979757085,11/17/2012,2018-11-17,2018,11
68004,Delhi,Delhi,4.0,124.0,189.0,441.039979757085,11/21/2012,2018-11-21,2018,11
68005,Delhi,Delhi,12.0,117.0,450.0,441.039979757085,11/21/2012,2018-11-21,2018,11
68006,Delhi,Delhi,7.0,115.0,177.0,441.039979757085,11/22/2012,2018-11-22,2018,11
68007,Delhi,Delhi,19.0,130.0,486.0,441.039979757085,11/22/2012,2018-11-22,2018,11
68035,Delhi,Delhi,6.0,106.0,293.0,441.039979757085,11/27/2012,2018-11-27,2018,11
68047,Delhi,Delhi,3.0,121.0,296.0,441.039979757085,11/28/2012,2018-11-28,2018,11
68075,Delhi,Delhi,6.0,133.0,195.0,441.039979757085,11/29/2012,2018-11-29,2018,11
68076,Delhi,Delhi,12.0,83.0,312.0,441.039979757085,12/1/2012,2018-12-01,2018,12
68077,Delhi,Delhi,2.0,71.0,37.0,441.039979757085,12/7/2012,2018-12-07,2018,12
68086,Delhi,Delhi,2.0,49.0,69.0,441.039979757085,12/7/2012,2018-12-07,2018,12
68087,Delhi,Delhi,2.0,34.0,63.0,441.039979757085,12/9/2012,2018-12-09,2018,12
68088,Delhi,Delhi,2.0,55.0,123.0,441.039979757085,12/9/2012,2018-12-09,2018,12
68089,Delhi,Delhi,4.0,91.0,193.0,441.039979757085,12/12/2012,2018-12-12,2018,12
68135,Delhi,Delhi,15.0,70.0,291.0,441.039979757085,12/12/2012,2018-12-12,2018,12
68144,Delhi,Delhi,4.0,101.0,179.0,441.039979757085,12/13/2012,2018-12-13,2018,12
68183,Delhi,Delhi,7.0,81.0,164.0,441.039979757085,12/13/2012,2018-12-13,2018,12
68184,Delhi,Delhi,2.0,93.0,175.0,441.039979757085,12/20/2012,2018-12-20,2018,12
68185,Delhi,Delhi,3.0,71.0,269.0,441.039979757085,12/20/2012,2018-12-20,2018,12
68186,Delhi,Delhi,2.0,92.0,225.0,441.039979757085,12/21/2012,2018-12-21,2018,12
68187,Delhi,Delhi,3.0,99.0,405.0,441.039979757085,12/21/2012,2018-12-21,2018,12
68188,Delhi,Delhi,4.0,96.0,384.0,441.039979757085,12/22/2012,2018-12-22,2018,12
68194,Delhi,Delhi,5.0,116.0,488.0,441.039979757085,12/22/2012,2018-12-22,2018,12
68195,Delhi,Delhi,2.0,59.0,369.0,441.039979757085,12/26/2012,2018-12-26,2018,12
68196,Delhi,Delhi,3.0,86.0,423.0,441.039979757085,12/26/2012,2018-12-26,2018,12
68197,Delhi,Delhi,7.0,55.0,299.0,441.039979757085,12/27/2012,2018-12-27,2018,12
68198,Delhi,Delhi,9.0,94.0,348.0,441.039979757085,12/27/2012,2018-12-27,2018,12
68209,Delhi,Delhi,7.0,95.0,387.0,441.039979757085,12/29/2012,2018-12-29,2018,12
68210,Delhi,Delhi,2.0,76.0,301.0,441.039979757085,12/30/2012,2018-12-30,2018,12
68249,Delhi,Delhi,6.0,122.0,376.0,441.039979757085,1/5/2013,2019-01-05,2019,1
68263,Delhi,Delhi,3.0,44.0,72.0,441.039979757085,1/8/2013,2019-01-08,2019,1
68296,Delhi,Delhi,2.0,62.0,103.0,441.039979757085,1/8/2013,2019-01-08,2019,1
68297,Delhi,Delhi,2.0,102.0,232.0,441.039979757085,1/11/2013,2019-01-11,2019,1
68298,Delhi,Delhi,5.0,88.0,388.0,441.039979757085,1/11/2013,2019-01-11,2019,1
68343,Delhi,Delhi,3.0,90.0,335.0,441.039979757085,1/15/2013,2019-01-15,2019,1
68383,Delhi,Delhi,12.0,114.0,416.0,441.039979757085,1/15/2013,2019-01-15,2019,1
68384,Delhi,Delhi,3.0,90.0,362.0,441.039979757085,1/16/2013,2019-01-16,2019,1
68385,Delhi,Delhi,16.0,101.0,419.0,441.039979757085,1/16/2013,2019-01-16,2019,1
68386,Delhi,Delhi,2.0,74.0,172.0,441.039979757085,1/17/2013,2019-01-17,2019,1
68387,Delhi,Delhi,2.0,84.0,136.0,441.039979757085,1/17/2013,2019-01-17,2019,1
68398,Delhi,Delhi,3.0,108.0,345.0,441.039979757085,1/23/2013,2019-01-23,2019,1
68399,Delhi,Delhi,2.0,95.0,293.0,441.039979757085,1/24/2013,2019-01-24,2019,1
68400,Delhi,Delhi,2.0,99.0,330.0,441.039979757085,1/29/2013,2019-01-29,2019,1
68451,Delhi,Delhi,5.0,108.0,564.0,441.039979757085,1/29/2013,2019-01-29,2019,1
68462,Delhi,Delhi,3.0,87.0,413.0,441.039979757085,1/30/2013,2019-01-30,2019,1
68513,Delhi,Delhi,5.0,90.0,646.0,441.039979757085,1/30/2013,2019-01-30,2019,1
68514,Delhi,Delhi,2.0,56.0,86.0,441.039979757085,2/4/2013,2019-02-04,2019,2
68515,Delhi,Delhi,2.0,104.0,188.0,441.039979757085,2/4/2013,2019-02-04,2019,2
68516,Delhi,Delhi,3.0,38.0,76.0,441.039979757085,2/8/2013,2019-02-08,2019,2
68517,Delhi,Delhi,2.0,43.0,97.0,441.039979757085,2/8/2013,2019-02-08,2019,2
68535,Delhi,Delhi,4.0,80.0,380.0,441.039979757085,2/11/2013,2019-02-11,2019,2
68536,Delhi,Delhi,6.0,89.0,536.0,441.039979757085,2/11/2013,2019-02-11,2019,2
68537,Delhi,Delhi,6.0,113.0,297.0,441.039979757085,2/13/2013,2019-02-13,2019,2
68538,Delhi,Delhi,9.0,68.0,135.0,441.039979757085,2/15/2013,2019-02-15,2019,2
68539,Delhi,Delhi,3.0,69.0,261.0,441.039979757085,2/15/2013,2019-02-15,2019,2
68569,Delhi,Delhi,2.0,103.0,134.0,441.039979757085,2/16/2013,2019-02-16,2019,2
68583,Delhi,Delhi,5.0,107.0,160.0,441.039979757085,2/16/2013,2019-02-16,2019,2
68624,Delhi,Delhi,2.0,115.0,159.0,441.039979757085,2/19/2013,2019-02-19,2019,2
68625,Delhi,Delhi,4.0,106.0,232.0,441.039979757085,2/19/2013,2019-02-19,2019,2
68626,Delhi,Delhi,2.0,111.0,167.0,441.039979757085,2/20/2013,2019-02-20,2019,2
68638,Delhi,Delhi,3.0,101.0,254.0,441.039979757085,2/20/2013,2019-02-20,2019,2
68639,Delhi,Delhi,8.0,110.0,154.0,441.039979757085,2/21/2013,2019-02-21,2019,2
68640,Delhi,Delhi,8.0,88.0,207.0,441.039979757085,2/21/2013,2019-02-21,2019,2
68641,Delhi,Delhi,3.0,89.0,145.0,441.039979757085,2/25/2013,2019-02-25,2019,2
68642,Delhi,Delhi,2.0,127.0,247.0,441.039979757085,2/25/2013,2019-02-25,2019,2
68643,Delhi,Delhi,7.0,80.0,140.0,441.039979757085,2/26/2013,2019-02-26,2019,2
68680,Delhi,Delhi,7.0,120.0,238.0,441.039979757085,2/26/2013,2019-02-26,2019,2
68681,Delhi,Delhi,3.0,94.0,158.0,441.039979757085,2/27/2013,2019-02-27,2019,2
68689,Delhi,Delhi,2.0,59.0,243.0,441.039979757085,3/1/2013,2019-03-01,2019,3
68721,Delhi,Delhi,12.0,92.0,287.0,441.039979757085,3/1/2013,2019-03-01,2019,3
68722,Delhi,Delhi,3.0,72.0,154.0,441.039979757085,3/4/2013,2019-03-04,2019,3
68723,Delhi,Delhi,6.0,103.0,207.0,441.039979757085,3/4/2013,2019-03-04,2019,3
68724,Delhi,Delhi,4.0,52.0,79.0,441.039979757085,3/8/2013,2019-03-08,2019,3
68725,Delhi,Delhi,2.0,50.0,45.0,441.039979757085,3/10/2013,2019-03-10,2019,3
68726,Delhi,Delhi,2.0,29.0,84.0,441.039979757085,3/10/2013,2019-03-10,2019,3
68733,Delhi,Delhi,8.0,97.0,212.0,441.039979757085,3/13/2013,2019-03-13,2019,3
68734,Delhi,Delhi,12.0,98.0,300.0,441.039979757085,3/13/2013,2019-03-13,2019,3
68735,Delhi,Delhi,5.0,74.0,141.0,441.039979757085,3/14/2013,2019-03-14,2019,3
68736,Delhi,Delhi,8.0,91.0,228.0,441.039979757085,3/14/2013,2019-03-14,2019,3
68737,Delhi,Delhi,3.0,95.0,149.0,441.039979757085,3/19/2013,2019-03-19,2019,3
68751,Delhi,Delhi,3.0,115.0,233.0,441.039979757085,3/19/2013,2019-03-19,2019,3
68752,Delhi,Delhi,3.0,81.0,154.0,441.039979757085,3/20/2013,2019-03-20,2019,3
68788,Delhi,Delhi,5.0,111.0,297.0,441.039979757085,3/20/2013,2019-03-20,2019,3
68802,Delhi,Delhi,2.0,52.0,132.0,441.039979757085,3/21/2013,2019-03-21,2019,3
68848,Delhi,Delhi,6.0,91.0,299.0,441.039979757085,3/22/2013,2019-03-22,2019,3
68849,Delhi,Delhi,7.0,84.0,226.0,441.039979757085,3/23/2013,2019-03-23,2019,3
68850,Delhi,Delhi,2.0,52.0,230.0,441.039979757085,3/24/2013,2019-03-24,2019,3
68858,Delhi,Delhi,5.0,77.0,264.0,441.039979757085,4/1/2013,2019-04-01,2019,4
68859,Delhi,Delhi,2.0,104.0,268.0,441.039979757085,4/1/2013,2019-04-01,2019,4
68899,Delhi,Delhi,3.0,120.0,284.0,441.039979757085,4/3/2013,2019-04-03,2019,4
68900,Delhi,Delhi,7.0,92.0,361.0,441.039979757085,4/3/2013,2019-04-03,2019,4
68910,Delhi,Delhi,2.0,55.0,140.0,441.039979757085,4/4/2013,2019-04-04,2019,4
68950,Delhi,Delhi,3.0,93.0,225.0,441.039979757085,4/4/2013,2019-04-04,2019,4
68993,Delhi,Delhi,3.0,80.0,218.0,441.039979757085,4/6/2013,2019-04-06,2019,4
69020,Delhi,Delhi,5.0,98.0,259.0,441.039979757085,4/6/2013,2019-04-06,2019,4
69021,Delhi,Delhi,2.0,42.0,95.0,441.039979757085,4/9/2013,2019-04-09,2019,4
69022,Delhi,Delhi,2.0,25.0,85.0,441.039979757085,4/9/2013,2019-04-09,2019,4
69023,Delhi,Delhi,2.0,51.0,71.0,441.039979757085,4/10/2013,2019-04-10,2019,4
69024,Delhi,Delhi,2.0,40.0,117.0,441.039979757085,4/10/2013,2019-04-10,2019,4
69025,Delhi,Delhi,2.0,119.0,470.0,441.039979757085,4/14/2013,2019-04-14,2019,4
69033,Delhi,Delhi,12.0,98.0,413.0,441.039979757085,4/15/2013,2019-04-15,2019,4
69034,Delhi,Delhi,11.0,89.0,344.0,441.039979757085,4/16/2013,2019-04-16,2019,4
69070,Delhi,Delhi,2.0,83.0,190.0,441.039979757085,4/23/2013,2019-04-23,2019,4
69071,Delhi,Delhi,4.0,113.0,310.0,441.039979757085,4/23/2013,2019-04-23,2019,4
69072,Delhi,Delhi,2.0,86.0,225.0,441.039979757085,4/24/2013,2019-04-24,2019,4
69073,Delhi,Delhi,9.0,122.0,378.0,441.039979757085,4/24/2013,2019-04-24,2019,4
69074,Delhi,Delhi,2.0,120.0,256.0,441.039979757085,4/26/2013,2019-04-26,2019,4
69075,Delhi,Delhi,5.0,76.0,266.0,441.039979757085,4/26/2013,2019-04-26,2019,4
69090,Delhi,Delhi,2.0,99.0,307.0,441.039979757085,4/27/2013,2019-04-27,2019,4
69091,Delhi,Delhi,2.0,74.0,358.0,441.039979757085,4/27/2013,2019-04-27,2019,4
69092,Delhi,Delhi,3.0,121.0,249.0,441.039979757085,4/28/2013,2019-04-28,2019,4
69093,Delhi,Delhi,4.0,85.0,325.0,441.039979757085,4/28/2013,2019-04-28,2019,4
69145,Delhi,Delhi,4.0,68.0,280.0,441.039979757085,5/1/2013,2019-05-01,2019,5
69146,Delhi,Delhi,8.0,89.0,291.0,441.039979757085,5/1/2013,2019-05-01,2019,5
69160,Delhi,Delhi,3.0,111.0,235.0,441.039979757085,5/3/2013,2019-05-03,2019,5
69161,Delhi,Delhi,7.0,80.0,241.0,441.039979757085,5/3/2013,2019-05-03,2019,5
69214,Delhi,Delhi,3.0,74.0,248.0,441.039979757085,5/6/2013,2019-05-06,2019,5
69215,Delhi,Delhi,2.0,98.0,274.0,441.039979757085,5/6/2013,2019-05-06,2019,5
69230,Delhi,Delhi,2.0,40.0,102.0,441.039979757085,5/7/2013,2019-05-07,2019,5
69231,Delhi,Delhi,2.0,54.0,112.0,441.039979757085,5/7/2013,2019-05-07,2019,5
69232,Delhi,Delhi,2.0,52.0,115.0,441.039979757085,5/9/2013,2019-05-09,2019,5
69233,Delhi,Delhi,2.0,37.0,75.0,441.039979757085,5/9/2013,2019-05-09,2019,5
69234,Delhi,Delhi,7.0,140.0,433.0,441.039979757085,5/11/2013,2019-05-11,2019,5
69266,Delhi,Delhi,10.0,124.0,626.0,441.039979757085,5/11/2013,2019-05-11,2019,5
69275,Delhi,Delhi,5.0,131.0,207.0,441.039979757085,5/12/2013,2019-05-12,2019,5
69310,Delhi,Delhi,6.0,124.0,311.0,441.039979757085,5/12/2013,2019-05-12,2019,5
69311,Delhi,Delhi,2.0,71.0,273.0,441.039979757085,5/14/2013,2019-05-14,2019,5
69312,Delhi,Delhi,3.0,96.0,417.0,441.039979757085,5/14/2013,2019-05-14,2019,5
69313,Delhi,Delhi,2.0,88.0,251.0,441.039979757085,5/15/2013,2019-05-15,2019,5
69327,Delhi,Delhi,2.0,126.0,344.0,441.039979757085,5/15/2013,2019-05-15,2019,5
69328,Delhi,Delhi,4.0,117.0,343.0,441.039979757085,5/15/2013,2019-05-15,2019,5
69329,Delhi,Delhi,2.0,89.0,261.0,441.039979757085,5/16/2013,2019-05-16,2019,5
69330,Delhi,Delhi,2.0,119.0,423.0,441.039979757085,5/16/2013,2019-05-16,2019,5
69386,Delhi,Delhi,2.0,112.0,375.0,441.039979757085,5/16/2013,2019-05-16,2019,5
69447,Delhi,Delhi,2.0,48.0,88.0,441.039979757085,5/20/2013,2019-05-20,2019,5
69482,Delhi,Delhi,2.0,112.0,410.0,441.039979757085,5/21/2013,2019-05-21,2019,5
69493,Delhi,Delhi,2.0,117.0,388.0,441.039979757085,5/22/2013,2019-05-22,2019,5
69572,Delhi,Delhi,2.0,124.0,411.0,441.039979757085,5/23/2013,2019-05-23,2019,5
69590,Delhi,Delhi,3.0,97.0,285.0,441.039979757085,5/29/2013,2019-05-29,2019,5
69591,Delhi,Delhi,6.0,113.0,365.0,441.039979757085,5/29/2013,2019-05-29,2019,5
69609,Delhi,Delhi,2.0,72.0,244.0,441.039979757085,5/30/2013,2019-05-30,2019,5
69610,Delhi,Delhi,6.0,97.0,321.0,441.039979757085,5/30/2013,2019-05-30,2019,5
69647,Delhi,Delhi,2.0,106.0,148.0,441.039979757085,6/2/2013,2019-06-02,2019,6
69661,Delhi,Delhi,3.0,65.0,246.0,441.039979757085,6/2/2013,2019-06-02,2019,6
69695,Delhi,Delhi,2.0,75.0,210.0,441.039979757085,6/3/2013,2019-06-03,2019,6
69696,Delhi,Delhi,6.0,87.0,259.0,441.039979757085,6/3/2013,2019-06-03,2019,6
69697,Delhi,Delhi,2.0,103.0,256.0,441.039979757085,6/5/2013,2019-06-05,2019,6
69713,Delhi,Delhi,4.0,111.0,481.0,441.039979757085,6/5/2013,2019-06-05,2019,6
69714,Delhi,Delhi,2.0,40.0,98.0,441.039979757085,6/7/2013,2019-06-07,2019,6
69715,Delhi,Delhi,2.0,52.0,101.0,441.039979757085,6/7/2013,2019-06-07,2019,6
69765,Delhi,Delhi,2.0,92.0,78.0,441.039979757085,6/8/2013,2019-06-08,2019,6
69766,Delhi,Delhi,2.0,100.0,66.0,441.039979757085,6/8/2013,2019-06-08,2019,6
69778,Delhi,Delhi,2.0,67.0,121.0,441.039979757085,6/9/2013,2019-06-09,2019,6
69832,Delhi,Delhi,2.0,44.0,106.0,441.039979757085,6/9/2013,2019-06-09,2019,6
69833,Delhi,Delhi,9.0,108.0,254.0,441.039979757085,6/11/2013,2019-06-11,2019,6
69834,Delhi,Delhi,13.0,122.0,436.0,441.039979757085,6/11/2013,2019-06-11,2019,6
69835,Delhi,Delhi,6.0,127.0,326.0,441.039979757085,6/12/2013,2019-06-12,2019,6
69836,Delhi,Delhi,13.0,125.0,395.0,441.039979757085,6/12/2013,2019-06-12,2019,6
69837,Delhi,Delhi,4.0,78.0,210.0,441.039979757085,6/13/2013,2019-06-13,2019,6
69851,Delhi,Delhi,2.0,74.0,152.0,441.039979757085,6/18/2013,2019-06-18,2019,6
69852,Delhi,Delhi,2.0,86.0,159.0,441.039979757085,6/19/2013,2019-06-19,2019,6
69853,Delhi,Delhi,2.0,73.0,167.0,441.039979757085,6/20/2013,2019-06-20,2019,6
69890,Delhi,Delhi,2.0,53.0,101.0,441.039979757085,6/25/2013,2019-06-25,2019,6
69891,Delhi,Delhi,2.0,66.0,158.0,441.039979757085,6/25/2013,2019-06-25,2019,6
69903,Delhi,Delhi,2.0,76.0,144.0,441.039979757085,6/26/2013,2019-06-26,2019,6
69952,Delhi,Delhi,2.0,74.0,161.0,441.039979757085,6/26/2013,2019-06-26,2019,6
69953,Delhi,Delhi,2.0,70.0,176.0,441.039979757085,6/27/2013,2019-06-27,2019,6
69954,Delhi,Delhi,2.0,68.0,199.0,441.039979757085,6/27/2013,2019-06-27,2019,6
69955,Delhi,Delhi,2.0,88.0,152.0,441.039979757085,7/2/2013,2019-07-02,2019,7
69956,Delhi,Delhi,4.0,66.0,189.0,441.039979757085,7/2/2013,2019-07-02,2019,7
69975,Delhi,Delhi,3.0,84.0,263.0,441.039979757085,7/5/2013,2019-07-05,2019,7
69976,Delhi,Delhi,7.0,108.0,523.0,441.039979757085,7/5/2013,2019-07-05,2019,7
69977,Delhi,Delhi,2.0,94.0,102.0,441.039979757085,7/8/2013,2019-07-08,2019,7
69978,Delhi,Delhi,7.0,111.0,288.0,441.039979757085,7/11/2013,2019-07-11,2019,7
70011,Delhi,Delhi,6.0,120.0,397.0,441.039979757085,7/11/2013,2019-07-11,2019,7
70024,Delhi,Delhi,2.0,34.0,69.0,441.039979757085,7/19/2013,2019-07-19,2019,7
70061,Delhi,Delhi,2.0,45.0,86.0,441.039979757085,7/19/2013,2019-07-19,2019,7
70062,Delhi,Delhi,2.0,64.0,75.0,441.039979757085,7/20/2013,2019-07-20,2019,7
70112,Delhi,Delhi,2.0,77.0,135.0,441.039979757085,7/23/2013,2019-07-23,2019,7
70130,Delhi,Delhi,2.0,43.0,79.0,441.039979757085,7/24/2013,2019-07-24,2019,7
70131,Delhi,Delhi,2.0,58.0,93.0,441.039979757085,7/24/2013,2019-07-24,2019,7
70132,Delhi,Delhi,3.0,43.0,50.0,441.039979757085,7/25/2013,2019-07-25,2019,7
70133,Delhi,Delhi,2.0,104.0,377.0,441.039979757085,8/1/2013,2019-08-01,2019,8
70134,Delhi,Delhi,3.0,98.0,407.0,441.039979757085,8/1/2013,2019-08-01,2019,8
70135,Delhi,Delhi,3.0,91.0,157.0,441.039979757085,8/2/2013,2019-08-02,2019,8
70154,Delhi,Delhi,3.0,77.0,236.0,441.039979757085,8/2/2013,2019-08-02,2019,8
70155,Delhi,Delhi,2.0,113.0,171.0,441.039979757085,8/3/2013,2019-08-03,2019,8
70156,Delhi,Delhi,5.0,115.0,315.0,441.039979757085,8/3/2013,2019-08-03,2019,8
70189,Delhi,Delhi,4.0,106.0,235.0,441.039979757085,8/5/2013,2019-08-05,2019,8
70201,Delhi,Delhi,5.0,119.0,371.0,441.039979757085,8/5/2013,2019-08-05,2019,8
70237,Delhi,Delhi,3.0,83.0,87.0,441.039979757085,8/10/2013,2019-08-10,2019,8
70238,Delhi,Delhi,2.0,47.0,61.0,441.039979757085,8/13/2013,2019-08-13,2019,8
70239,Delhi,Delhi,2.0,57.0,67.0,441.039979757085,8/13/2013,2019-08-13,2019,8
70240,Delhi,Delhi,2.0,60.0,77.0,441.039979757085,8/19/2013,2019-08-19,2019,8
70241,Delhi,Delhi,2.0,60.0,107.0,441.039979757085,8/19/2013,2019-08-19,2019,8
70242,Delhi,Delhi,2.0,78.0,90.0,441.039979757085,8/20/2013,2019-08-20,2019,8
70258,Delhi,Delhi,2.0,83.0,79.0,441.039979757085,8/20/2013,2019-08-20,2019,8
70259,Delhi,Delhi,2.0,55.0,67.0,441.039979757085,8/21/2013,2019-08-21,2019,8
70306,Delhi,Delhi,3.0,46.0,66.0,441.039979757085,8/21/2013,2019-08-21,2019,8
70341,Delhi,Delhi,10.0,68.0,124.0,441.039979757085,8/26/2013,2019-08-26,2019,8
70342,Delhi,Delhi,8.0,50.0,90.0,441.039979757085,8/27/2013,2019-08-27,2019,8
70343,Delhi,Delhi,10.0,52.0,105.0,441.039979757085,8/27/2013,2019-08-27,2019,8
70344,Delhi,Delhi,9.0,40.0,93.0,441.039979757085,8/28/2013,2019-08-28,2019,8
70345,Delhi,Delhi,10.0,50.0,132.0,441.039979757085,8/28/2013,2019-08-28,2019,8
70360,Delhi,Delhi,5.0,57.0,119.0,441.039979757085,8/29/2013,2019-08-29,2019,8
70361,Delhi,Delhi,2.0,83.0,308.0,441.039979757085,9/1/2013,2019-09-01,2019,9
70377,Delhi,Delhi,8.0,85.0,444.0,441.039979757085,9/1/2013,2019-09-01,2019,9
70378,Delhi,Delhi,6.0,78.0,154.0,441.039979757085,9/3/2013,2019-09-03,2019,9
70379,Delhi,Delhi,8.0,107.0,243.0,441.039979757085,9/3/2013,2019-09-03,2019,9
70380,Delhi,Delhi,5.0,80.0,204.0,441.039979757085,9/4/2013,2019-09-04,2019,9
70409,Delhi,Delhi,6.0,68.0,328.0,441.039979757085,9/4/2013,2019-09-04,2019,9
70445,Delhi,Delhi,2.0,61.0,81.0,441.039979757085,9/10/2013,2019-09-10,2019,9
70474,Delhi,Delhi,4.0,79.0,79.0,441.039979757085,9/10/2013,2019-09-10,2019,9
70488,Delhi,Delhi,3.0,65.0,101.0,441.039979757085,9/17/2013,2019-09-17,2019,9
70489,Delhi,Delhi,2.0,104.0,105.0,441.039979757085,9/17/2013,2019-09-17,2019,9
70490,Delhi,Delhi,3.0,61.0,98.0,441.039979757085,9/18/2013,2019-09-18,2019,9
70549,Delhi,Delhi,4.0,92.0,106.0,441.039979757085,9/18/2013,2019-09-18,2019,9
70550,Delhi,Delhi,6.0,67.0,150.0,441.039979757085,9/19/2013,2019-09-19,2019,9
